company_name,website,logo_url,description,info_2,info_3,product_categories_
SOLARYAAN,http://www.HowD.in,assets/images/exhibitor-directory/1759569382_solaryaanlogonew2page-00011759569638_1759569382_solaryaanlogonew2page-0001.jpg,"Howd Innovations Private Limited , Brand Name Solaryaan involved in activitiessuch as Manufacture of solar inverter ONGRID , hybrid , on battery,ESS & BESS",India,www.HowD.in,"Solar Energy > Inverters, charge controllers, batteries and module connectors"
"SOLAX POWER NETWORK TECHNOLOGY (ZHEJIANG) CO.,LTD.",http://www.solaxpower.com.cn/,assets/images/exhibitor-directory/dummy.png,"Established in 2012, SolaX Power strives to continue to be at the forefront of the solar power revolution with a huge commitment to research and development, ensuring its products remain the market-leading solution. We have been granted over 100 national patents since establishment, including more than 30 invention patents. SolaX products have received more than 500 international mainstream market certifications until now.",China,www.solaxpower.com.cn/,"Solar Energy > Inverters, charge controllers, batteries and module connectors , Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments"
SOLERA TECHNOLOGIES (P) LTD.,http://WWW.SOLERA.CO.IN,assets/images/exhibitor-directory/1758801711_logo1758804084_1758801711_logo.jpeg,PV SOLAR JUNCTION BOXES,India,WWW.SOLERA.CO.IN,"Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments , Solar Energy > Suppliers of raw materials"
SOLEX ENERGY LIMITED,http://solex.in,assets/images/exhibitor-directory/dummy.png,"Solex Energy Limited, based in Surat, has been at the forefront of sustainable energy solutions since 1995. As the first Indian solar brand to be listed on NSE Emerge (stock code: SOLEX), we have built a strong reputation for providing high-quality photovoltaic modules at competitive prices. Our expertise includes advanced solar module manufacturing and comprehensive EPC (Engineering, Procurement, and Construction) services.",India,solex.in,"Solar Energy > Photovoltaic (PV) modules, hybrid systems, materials and equipments , Solar Energy > Solar farm developers and owners"
Solinteg,http://www.solinteg.com,assets/images/exhibitor-directory/dummy.png,"Solinteg, a leading technology and innovative-thinking enterprise, provides advanced and optimized energy storage solution to integrate solar energy to grid intelligently. Driven by cutting-edge technology and its own MORE platform, Solinteg provides PV inverters, battery, smart terminal, monitoring device and EMS service with reliable and outstanding performance. Solinteg has deployed global sales channels and customer service centers, committing to delivering intelligent, safe, cost-effective and sustainable clean energy to residential, commercial and industrial users all over the world.",China,www.solinteg.com,"Solar Energy > Inverters, charge controllers, batteries and module connectors"
SOLIS,http://www.solisinverters.com/in,assets/images/exhibitor-directory/dummy.png,"Established in 2005, Ginlong (Solis) Technologies (Stock Code: 300763.SZ) is one of the world’s most experienced and largest manufacturers of energy storage and PV string inverters. Presented under the Solis brand, the company’s portfolio delivers advanced, reliable solutions for both on-grid and off-grid applications, with a strong focus on hybrid and storage technologies that maximize renewable energy use. Backed by world-class R&D, rigorous international certifications, and a global supply chain, Solis tailors its products to meet the needs of each regional market, supported by local expert teams. For more information, visit:  Solar Inverters Energy Storage Inverters - Solis",India,www.solisinverters.com/in,"Solar Energy > Inverters, charge controllers, batteries and module connectors , Cogeneration > Equipment suppliers and service providers"
SOLITECH SOLAR,http://SOLITECHSOLAR.COM,assets/images/exhibitor-directory/1760528713_solitech-solar-logo1page-00011760528770_1760528713_solitech-solar-logo1page-0001.jpg,"Solitech Solar is a solar panel manufacturing company based in Surat, Gujarat, with a planned production capacity of 2 GW. Backed by 17 years of experience in the solar industry, the company aims to deliver high-efficiency solar modules using advanced TOPCon technology. The manufacturing facility is equipped with fully automated production lines, integrated with AI (Artificial Intelligence) and AOI (Automated Optical Inspection) systems to ensure the highest standards of quality and precision. Solitech's operations are further streamlined through the",India,SOLITECHSOLAR.COM,"Solar Energy > Manufacturers of cell and module encapsulation, crystal growth equipments, diffusion furnaces, laminators, mounting systems, concentrators, trackers and collectors"
SOLNXT ENERGY PVT LTD,http://WWW.SOLNXTENERGY.COM,assets/images/exhibitor-directory/dummy.png,"SOLNXT ENERGY PVT LTD IS A GLOBAL INNOVATION LEADER SPECIALIZZING IN HIGH PERFORMANCE, SOLAR MOUNTING STRUCTURE AND BOS SYSTEMS FOR THE RENEWABLE ENERGY SECTOR.
LARGEST GROUND MOUNTBSTRUCTURES SUPPLIER .
ROOF MOUNTING STRUCTURES SUPPLIER.",India,WWW.SOLNXTENERGY.COM,"Solar Energy > Manufacturers of cell and module encapsulation, crystal growth equipments, diffusion furnaces, laminators, mounting systems, concentrators, trackers and collectors"
Solplanet,http://Solplanet.in,assets/images/exhibitor-directory/1760320514_solplanet-logocolors-cmyk41760430074_1760320514_solplanet-logocolors-cmyk4.png,"Solplanet manufactures single-phase, three-phase and hybrid inverters, intuitive monitoring solutions, and smart EV Chargers to the highest international quality standards. Our production plants and R&D departments are growing and becoming more innovative all the time, so Solplanet is always ready to meet the demands of any size of solar installation.
Solplanet is a brand of AISWEI which has been manufacturing inverters for renowned brands like SMA and Zeversolar since 2009. Today, AISWEI is an independent research, development, and manufacturing company with a particularly strong footing in the solar industry.
Solplanet is driven by a simple idea: solar for everybody.",India,Solplanet.in,"Solar Energy > Inverters, charge controllers, batteries and module connectors"
SOLSTR INNOVATION LLP,http://www.solstr.in,assets/images/exhibitor-directory/dummy.png,"SOLSTR, a subsidiary of ANK Solar Energy and an authorized channel partner of Adani Solar, is a trusted leader in manufacturing innovative and durable solar mounting structures. With a focus on precision engineering, sustainability, and eco-friendly processes, we deliver high-quality solutions that maximize efficiency, reliability, and longevity for solar projects of all sizes. Our expert team leverages cutting-edge technology and strict quality standards to empower the global transition to clean energy. Partnering with SOLSTR means joining a shared mission to harness solar power and build a greener, more sustainable future.",India,www.solstr.in,"other, Solar Energy- Solar Structure Manufacturing"
Sopan Group,http://www.sopan.co.in,assets/images/exhibitor-directory/1760692533_sopanlogo1760693617_1760692533_sopanlogo.jpg,"Sopan, a diversified group valued at US$100 million, has a strong presence across India’s energy sector, collaborating with major entities like ONGC, GAIL, IOCL, HPCL, BPCL, CAIRN, Shell, Torrent, IGL, GGL, Adani TOTAL and others. The company provides end-to-end solutions for Compressed Biogas (CBG) plants, including EPC projects, equipment manufacturing, and O&M services. ISO 9001:2015-certified, with three advanced manufacturing units, Sopan delivers innovative systems for H₂S and CO₂ removal, CBG compressors, cylinder cascades, dispensers, and priority panels. Our flagship, SOPAN COMPRETECH enables remote compressor monitoring via the MTeamz™ app, enhancing efficiency, reliability & reducing operational costs with full in-house support.",India,www.sopan.co.in,"Bio Energy > Analytical instruments manufacturers and service providers , Bio Energy > Bio-diesel / bio-ethanol distributors or refining companies , Bio Energy > Bio-diesel dispensing and mixing equipment manufacturers , Bio Energy > Biomass heating and drying equipment manufacturers , Bio Energy > Bioreactor, boiler, turbine and turbo-generator manufacturers & consultants, other"
sourayan technologies pvt ltd,http://sourayantech.com,assets/images/exhibitor-directory/1759481882_logopdfhighqulity21759481991_1759481882_logopdfhighqulity2.png,"Sourayan Technologies Pvt Ltd, established in 2020 and headquartered in Pune, is a specialized provider of Weather Monitoring Systems (WMS) for the renewable energy sector. The company designs and delivers advanced solutions including irradiance sensors, data loggers, soiling monitoring systems, and remote SCADA integration to ensure accurate performance analysis of solar power plants. With a strong focus on reliability, customization, and innovation, Sourayan Technologies helps clients optimize energy output, reduce downtime, and achieve sustainable growth. Actively participating in industry expos, the company continues to build trust as a reliable partner in India’s renewable energy ecosystem.",India,sourayantech.com,"Solar Energy > Electrical test and measuring systems , Wind Energy > Electrical and electronics items manufacturers , Wind Energy > Wind monitoring and analysis systems suppliers , Wind Energy > Wind-Solar hybrid power system integrators , ENERGY EFFICIENCY > Green information & communications technologies (ICT)"
