State,Date,Year,Month,CPI_Rural,CPI_Urban,CPI_Combined,Inflation_Rural,Inflation_Urban,Inflation_Combined
Dadra & Nagar Haveli,2025-09-01,2025,9,170.25,176.9,173.58,1.97,1.86,1.92
Dadra & Nagar Haveli,2025-10-01,2025,10,171.93,177.26,174.6,2.79,1.87,2.33
Dadra & Nagar Haveli,2025-11-01,2025,11,172.9,182.08,177.49,3.18,4.44,3.81
Dadra & Nagar Haveli,2025-12-01,2025,12,171.85,182.45,177.15,2.37,4.45,3.41
Dadra & Nagar Haveli,2026-01-01,2026,1,171.96,179.31,175.64,2.25,2.46,2.35
Delhi,2020-01-01,2020,1,156.47,162.21,159.34,6.83,3.22,5.03
Delhi,2020-02-01,2020,2,157.16,163.35,160.25,6.23,6.63,6.43
Delhi,2020-03-01,2020,3,153.3,156.1,154.7,3.5,3.69,3.59
Delhi,2020-04-01,2020,4,154.04,157.3,155.67,6.51,6.18,6.35
Delhi,2020-05-01,2020,5,153.95,158.21,156.08,6.44,4.02,5.23
Delhi,2020-06-01,2020,6,156.89,157.71,157.3,4.93,3.84,4.39
Delhi,2020-07-01,2020,7,161.76,164.87,163.31,4.71,6.57,5.64
Delhi,2020-08-01,2020,8,161.97,164.46,163.21,3.7,6.92,5.31
Delhi,2020-09-01,2020,9,160.13,164.76,162.45,4.26,4.0,4.13
Delhi,2020-10-01,2020,10,159.79,166.32,163.05,3.16,5.96,4.56
Delhi,2020-11-01,2020,11,163.96,175.44,169.7,3.46,4.51,3.98
Delhi,2020-12-01,2020,12,164.63,173.92,169.28,4.61,6.48,5.55
Delhi,2021-01-01,2021,1,164.07,171.48,167.78,4.32,5.67,4.99
Delhi,2021-02-01,2021,2,161.99,167.61,164.8,2.76,3.03,2.9
Delhi,2021-03-01,2021,3,162.32,167.69,165.0,2.74,2.83,2.78
Delhi,2021-04-01,2021,4,163.28,168.08,165.68,3.11,2.83,2.97
Delhi,2021-05-01,2021,5,162.46,169.12,165.79,2.36,3.21,2.79
Delhi,2021-06-01,2021,6,165.63,168.87,167.25,4.13,2.82,3.47
Delhi,2021-07-01,2021,7,164.52,169.25,166.89,3.2,2.8,3.0
Delhi,2021-08-01,2021,8,168.2,170.9,169.55,5.27,3.56,4.41
Delhi,2021-09-01,2021,9,165.36,170.27,167.81,3.26,2.93,3.1
Delhi,2021-10-01,2021,10,165.27,169.72,167.49,2.98,2.36,2.67
Delhi,2021-11-01,2021,11,165.51,174.63,170.07,2.9,5.07,3.99
Delhi,2021-12-01,2021,12,165.82,175.71,170.77,2.87,5.48,4.17
Delhi,2022-01-01,2022,1,165.65,171.79,168.72,2.54,2.88,2.71
Delhi,2022-02-01,2022,2,166.04,171.47,168.75,2.55,2.45,2.5
Delhi,2022-03-01,2022,3,173.3,180.93,177.11,6.8,7.85,7.32
Delhi,2022-04-01,2022,4,172.91,181.55,177.23,6.32,7.97,7.14
Delhi,2022-05-01,2022,5,173.68,181.09,177.39,6.57,7.44,7.01
Delhi,2022-06-01,2022,6,175.8,182.18,178.99,7.63,7.84,7.73
Delhi,2022-07-01,2022,7,177.53,183.6,180.56,8.46,8.42,8.44
Delhi,2022-08-01,2022,8,177.52,182.33,179.93,8.22,7.43,7.82
Delhi,2022-09-01,2022,9,175.09,183.73,179.41,6.5,8.01,7.25
Delhi,2022-10-01,2022,10,175.7,183.74,179.72,6.64,7.76,7.2
Delhi,2022-11-01,2022,11,176.63,187.97,182.3,6.97,9.99,8.48
Delhi,2022-12-01,2022,12,177.45,188.45,182.95,7.24,10.02,8.63
Delhi,2023-01-01,2023,1,177.78,185.42,181.6,7.21,8.01,7.61
Delhi,2023-02-01,2023,2,176.94,185.84,181.39,6.48,8.0,7.24
Delhi,2023-03-01,2023,3,188.43,196.82,192.62,13.15,14.12,13.64
Delhi,2023-04-01,2023,4,177.73,185.37,181.55,6.49,7.24,6.87
Delhi,2023-05-01,2023,5,178.21,187.05,182.63,6.55,7.97,7.26
Delhi,2023-06-01,2023,6,182.63,187.47,185.05,8.97,7.97,8.47
Delhi,2023-07-01,2023,7,174.75,179.36,177.05,4.04,3.06,3.55
Delhi,2023-08-01,2023,8,175.27,178.63,176.95,4.13,2.42,3.27
Delhi,2023-09-01,2023,9,173.26,180.35,176.8,2.72,3.17,2.95
Delhi,2023-10-01,2023,10,172.47,179.39,175.93,2.04,2.39,2.21
Delhi,2023-11-01,2023,11,175.05,184.45,179.75,3.34,5.05,4.2
Delhi,2023-12-01,2023,12,173.43,184.65,179.04,2.18,4.93,3.55
Delhi,2024-01-01,2024,1,173.84,180.31,177.08,2.2,2.23,2.22
Delhi,2024-02-01,2024,2,174.9,181.37,178.13,2.61,2.61,2.61
Delhi,2024-03-01,2024,3,174.5,180.97,177.74,2.17,2.15,2.16
Delhi,2024-04-01,2024,4,175.51,181.79,178.65,2.54,2.39,2.46
Delhi,2024-05-01,2024,5,175.6,182.82,179.21,2.38,2.74,2.56
Delhi,2024-06-01,2024,6,179.46,182.6,181.03,4.42,2.39,3.4
Delhi,2024-07-01,2024,7,179.99,183.07,181.53,4.51,2.43,3.47
Delhi,2024-08-01,2024,8,179.74,183.57,181.65,4.15,2.49,3.32
Delhi,2024-09-01,2024,9,177.24,184.47,180.85,2.49,2.76,2.63
Delhi,2024-10-01,2024,10,178.68,184.85,181.76,3.11,2.75,2.93
Delhi,2024-11-01,2024,11,177.12,188.2,182.66,2.0,4.39,3.19
Delhi,2024-12-01,2024,12,177.79,188.84,183.31,2.17,4.52,3.34
Delhi,2025-01-01,2025,1,178.05,185.42,181.73,2.11,2.4,2.26
Delhi,2025-02-01,2025,2,180.17,186.25,183.21,3.12,2.64,2.88
Delhi,2025-03-01,2025,3,178.49,186.51,182.5,1.95,2.56,2.26
Delhi,2025-04-01,2025,4,179.77,187.28,183.53,2.47,2.77,2.62
Delhi,2025-05-01,2025,5,179.71,187.46,183.58,2.23,2.64,2.43
Delhi,2025-06-01,2025,6,183.17,188.35,185.76,3.99,2.91,3.45
Delhi,2025-07-01,2025,7,183.72,187.45,185.59,4.09,2.2,3.15
Delhi,2025-08-01,2025,8,184.28,188.73,186.5,4.2,2.68,3.44
Delhi,2025-09-01,2025,9,181.74,189.04,185.39,2.55,2.62,2.59
Delhi,2025-10-01,2025,10,181.84,189.02,185.43,2.41,2.4,2.4
Delhi,2025-11-01,2025,11,182.98,194.14,188.56,2.84,4.95,3.9
Delhi,2025-12-01,2025,12,182.57,193.38,187.97,2.41,4.32,3.36
Delhi,2026-01-01,2026,1,183.37,190.12,186.75,2.65,2.35,2.5
Jammu & Kashmir,2020-01-01,2020,1,156.61,163.03,159.82,5.56,5.66,5.61
Jammu & Kashmir,2020-02-01,2020,2,161.68,162.03,161.85,4.31,3.87,4.09
Jammu & Kashmir,2020-03-01,2020,3,153.48,155.16,154.32,6.98,4.66,5.82
Jammu & Kashmir,2020-04-01,2020,4,151.82,155.25,153.54,5.6,4.67,5.14
Jammu & Kashmir,2020-05-01,2020,5,154.27,157.45,155.86,5.04,4.53,4.79
Jammu & Kashmir,2020-06-01,2020,6,155.02,158.28,156.65,5.95,4.25,5.1
Jammu & Kashmir,2020-07-01,2020,7,163.66,163.67,163.67,6.03,4.21,5.12
Jammu & Kashmir,2020-08-01,2020,8,161.35,165.68,163.51,3.77,4.22,3.99
Jammu & Kashmir,2020-09-01,2020,9,156.71,167.17,161.94,5.17,4.03,4.6
Jammu & Kashmir,2020-10-01,2020,10,161.42,165.13,163.27,5.1,6.95,6.03
Jammu & Kashmir,2020-11-01,2020,11,160.95,176.46,168.7,4.33,3.72,4.03
Jammu & Kashmir,2020-12-01,2020,12,165.01,175.34,170.17,4.81,6.77,5.79
Jammu & Kashmir,2021-01-01,2021,1,164.29,170.84,167.56,5.0,5.81,5.41
Jammu & Kashmir,2021-02-01,2021,2,161.49,169.46,165.48,2.96,4.68,3.82
Jammu & Kashmir,2021-03-01,2021,3,161.71,169.9,165.81,2.84,4.67,3.75
Jammu & Kashmir,2021-04-01,2021,4,161.74,168.64,165.19,2.6,3.61,3.11
Jammu & Kashmir,2021-05-01,2021,5,163.74,166.73,165.23,3.61,2.16,2.89
Jammu & Kashmir,2021-06-01,2021,6,165.53,170.23,167.88,4.48,4.04,4.26
Jammu & Kashmir,2021-07-01,2021,7,168.53,168.73,168.63,6.11,2.85,4.48
Jammu & Kashmir,2021-08-01,2021,8,168.8,171.59,170.19,6.01,4.31,5.16
Jammu & Kashmir,2021-09-01,2021,9,164.22,170.01,167.12,2.89,3.08,2.98
Jammu & Kashmir,2021-10-01,2021,10,166.06,168.95,167.51,3.78,2.17,2.98
Jammu & Kashmir,2021-11-01,2021,11,163.73,173.66,168.69,2.07,4.74,3.41
Jammu & Kashmir,2021-12-01,2021,12,167.24,173.68,170.46,4.0,4.48,4.24
Jammu & Kashmir,2022-01-01,2022,1,169.6,171.56,170.58,5.21,2.94,4.08
Jammu & Kashmir,2022-02-01,2022,2,166.13,170.55,168.34,2.81,2.06,2.44
Jammu & Kashmir,2022-03-01,2022,3,173.04,181.86,177.45,6.82,8.55,7.69
Jammu & Kashmir,2022-04-01,2022,4,176.2,180.6,178.4,8.51,7.52,8.02
Jammu & Kashmir,2022-05-01,2022,5,173.08,182.95,178.01,6.33,8.64,7.48
Jammu & Kashmir,2022-06-01,2022,6,177.32,182.54,179.93,8.67,8.12,8.4
Jammu & Kashmir,2022-07-01,2022,7,175.89,184.21,180.05,7.53,8.82,8.18
Jammu & Kashmir,2022-08-01,2022,8,178.11,183.97,181.04,8.63,8.4,8.52
Jammu & Kashmir,2022-09-01,2022,9,176.34,185.99,181.17,7.3,9.32,8.31
Jammu & Kashmir,2022-10-01,2022,10,176.19,185.18,180.68,6.95,8.56,7.75
Jammu & Kashmir,2022-11-01,2022,11,174.99,188.17,181.58,5.96,10.04,8.0
Jammu & Kashmir,2022-12-01,2022,12,177.75,191.36,184.55,7.38,11.62,9.5
Jammu & Kashmir,2023-01-01,2023,1,177.56,185.69,181.63,7.01,8.04,7.52
Jammu & Kashmir,2023-02-01,2023,2,176.4,188.26,182.33,6.06,9.25,7.66
Jammu & Kashmir,2023-03-01,2023,3,180.03,187.72,183.88,7.98,8.67,8.33
Jammu & Kashmir,2023-04-01,2023,4,178.94,187.25,183.1,7.08,8.13,7.6
Jammu & Kashmir,2023-05-01,2023,5,179.52,187.57,183.54,7.17,8.04,7.6
Jammu & Kashmir,2023-06-01,2023,6,182.38,187.99,185.18,8.62,8.01,8.32
Jammu & Kashmir,2023-07-01,2023,7,175.3,180.83,178.06,4.16,3.64,3.9
Jammu & Kashmir,2023-08-01,2023,8,177.08,179.61,178.35,4.97,2.69,3.83
Jammu & Kashmir,2023-09-01,2023,9,173.42,180.93,177.17,2.56,3.18,2.87
Jammu & Kashmir,2023-10-01,2023,10,176.98,179.18,178.08,4.42,1.93,3.18
Jammu & Kashmir,2023-11-01,2023,11,176.65,187.64,182.15,3.99,6.48,5.24
Jammu & Kashmir,2023-12-01,2023,12,174.87,185.7,180.29,2.7,5.12,3.91
Jammu & Kashmir,2024-01-01,2024,1,174.64,182.08,178.36,2.33,2.82,2.57
Jammu & Kashmir,2024-02-01,2024,2,177.11,183.25,180.18,3.54,3.23,3.38
Jammu & Kashmir,2024-03-01,2024,3,177.75,182.79,180.27,3.67,2.72,3.19
Jammu & Kashmir,2024-04-01,2024,4,172.85,183.96,178.41,0.58,3.12,1.85
Jammu & Kashmir,2024-05-01,2024,5,177.87,184.95,181.41,3.27,3.42,3.34
Jammu & Kashmir,2024-06-01,2024,6,178.58,184.45,181.52,3.44,2.9,3.17
Jammu & Kashmir,2024-07-01,2024,7,180.99,185.11,183.05,4.6,3.02,3.81
Jammu & Kashmir,2024-08-01,2024,8,179.31,184.67,181.99,3.39,2.52,2.95
Jammu & Kashmir,2024-09-01,2024,9,179.11,184.74,181.92,3.04,2.31,2.68
Jammu & Kashmir,2024-10-01,2024,10,178.34,188.64,183.49,2.36,4.22,3.29
Jammu & Kashmir,2024-11-01,2024,11,180.37,189.58,184.97,3.3,4.49,3.89
Jammu & Kashmir,2024-12-01,2024,12,181.21,190.68,185.94,3.54,4.85,4.19
Jammu & Kashmir,2025-01-01,2025,1,180.49,191.73,186.11,2.9,5.18,4.04
Jammu & Kashmir,2025-02-01,2025,2,182.76,188.2,185.48,3.96,2.99,3.48
Jammu & Kashmir,2025-03-01,2025,3,182.27,187.94,185.1,3.45,2.61,3.03
Jammu & Kashmir,2025-04-01,2025,4,177.27,188.23,182.75,0.39,2.52,1.46
Jammu & Kashmir,2025-05-01,2025,5,184.36,190.5,187.43,4.17,3.52,3.84
Jammu & Kashmir,2025-06-01,2025,6,184.07,189.07,186.57,3.77,2.5,3.13
Jammu & Kashmir,2025-07-01,2025,7,185.24,188.99,187.11,4.2,2.21,3.21
Jammu & Kashmir,2025-08-01,2025,8,188.5,190.14,189.32,5.8,2.59,4.2
Jammu & Kashmir,2025-09-01,2025,9,179.9,191.26,185.58,0.75,2.95,1.85
Jammu & Kashmir,2025-10-01,2025,10,184.73,190.11,187.42,3.23,2.1,2.66
Jammu & Kashmir,2025-11-01,2025,11,183.56,195.72,189.64,2.35,4.87,3.61
Jammu & Kashmir,2025-12-01,2025,12,186.02,195.65,190.83,3.49,4.58,4.04
Jammu & Kashmir,2026-01-01,2026,1,185.03,191.73,188.38,2.71,2.25,2.48
Ladakh,2020-01-01,2020,1,148.11,151.62,149.87,4.14,6.02,5.08
Ladakh,2020-02-01,2020,2,143.97,153.74,148.86,3.53,3.78,3.65
Ladakh,2020-03-01,2020,3,143.48,144.69,144.09,5.36,4.33,4.85
Ladakh,2020-04-01,2020,4,143.46,147.79,145.62,3.69,4.9,4.29
Ladakh,2020-05-01,2020,5,144.56,148.12,146.34,3.06,5.51,4.29
Ladakh,2020-06-01,2020,6,147.14,148.38,147.76,3.23,4.36,3.8
Ladakh,2020-07-01,2020,7,151.82,154.53,153.18,5.59,4.64,5.11
Ladakh,2020-08-01,2020,8,154.61,157.12,155.87,6.77,4.37,5.57
Ladakh,2020-09-01,2020,9,149.98,154.32,152.15,4.09,6.69,5.39
Ladakh,2020-10-01,2020,10,151.22,156.02,153.62,3.8,3.83,3.82
Ladakh,2020-11-01,2020,11,155.14,164.29,159.71,6.96,6.79,6.87
Ladakh,2020-12-01,2020,12,153.54,166.97,160.26,3.81,3.5,3.65
Ladakh,2021-01-01,2021,1,157.95,162.81,160.38,7.8,7.45,7.63
Ladakh,2021-02-01,2021,2,155.01,159.48,157.25,5.4,4.83,5.12
Ladakh,2021-03-01,2021,3,155.38,160.03,157.71,5.26,4.78,5.02
Ladakh,2021-04-01,2021,4,155.89,159.66,157.78,5.21,4.12,4.66
Ladakh,2021-05-01,2021,5,153.3,160.24,156.77,3.08,4.08,3.58
Ladakh,2021-06-01,2021,6,154.95,160.9,157.92,3.8,4.1,3.95
Ladakh,2021-07-01,2021,7,158.75,160.92,159.83,5.95,3.71,4.83
Ladakh,2021-08-01,2021,8,161.69,162.64,162.16,7.52,4.41,5.96
Ladakh,2021-09-01,2021,9,157.9,163.26,160.58,4.62,4.4,4.51
Ladakh,2021-10-01,2021,10,158.44,164.06,161.25,4.59,4.51,4.55
Ladakh,2021-11-01,2021,11,158.68,169.17,163.92,4.37,7.35,5.86
Ladakh,2021-12-01,2021,12,157.99,170.02,164.01,3.54,7.48,5.51
Ladakh,2022-01-01,2022,1,156.45,166.52,161.48,2.16,4.86,3.51
Ladakh,2022-02-01,2022,2,155.18,165.21,160.2,0.97,3.64,2.3
Ladakh,2022-03-01,2022,3,166.4,176.76,171.58,7.88,10.47,9.18
Ladakh,2022-04-01,2022,4,169.2,175.94,172.57,9.31,9.54,9.42
Ladakh,2022-05-01,2022,5,168.31,178.23,173.27,8.34,10.54,9.44
Ladakh,2022-06-01,2022,6,169.15,174.93,172.04,8.5,8.09,8.3
Ladakh,2022-07-01,2022,7,170.86,178.18,174.52,9.21,9.69,9.45
Ladakh,2022-08-01,2022,8,173.78,179.93,176.85,10.69,10.35,10.52
Ladakh,2022-09-01,2022,9,168.98,179.49,174.24,7.26,9.68,8.47
Ladakh,2022-10-01,2022,10,170.71,180.5,175.6,7.97,9.89,8.93
Ladakh,2022-11-01,2022,11,171.87,185.47,178.67,8.33,12.5,10.41
Ladakh,2022-12-01,2022,12,173.33,183.49,178.41,8.87,10.89,9.88
Ladakh,2023-01-01,2023,1,172.96,182.59,177.78,8.27,9.94,9.11
Ladakh,2023-02-01,2023,2,173.36,180.52,176.94,8.14,8.3,8.22
Ladakh,2023-03-01,2023,3,172.28,182.5,177.39,7.1,9.09,8.1
Ladakh,2023-04-01,2023,4,174.19,184.86,179.52,7.92,10.1,9.01
Ladakh,2023-05-01,2023,5,173.96,185.96,179.96,7.41,10.36,8.88
Ladakh,2023-06-01,2023,6,179.27,185.42,182.35,10.31,9.64,9.98
Ladakh,2023-07-01,2023,7,172.69,177.94,175.31,5.91,4.84,5.37
Ladakh,2023-08-01,2023,8,171.8,177.92,174.86,5.0,4.46,4.73
Ladakh,2023-09-01,2023,9,172.09,179.54,175.81,4.83,5.04,4.93
Ladakh,2023-10-01,2023,10,169.2,177.18,173.19,2.72,3.29,3.0
Ladakh,2023-11-01,2023,11,171.04,185.51,178.27,3.49,7.76,5.63
Ladakh,2023-12-01,2023,12,174.43,185.11,179.77,5.19,7.15,6.17
Ladakh,2024-01-01,2024,1,171.61,177.81,174.71,3.15,2.57,2.86
Ladakh,2024-02-01,2024,2,174.42,180.55,177.48,4.49,3.79,4.14
Ladakh,2024-03-01,2024,3,171.18,182.54,176.86,2.21,4.56,3.39
Ladakh,2024-04-01,2024,4,174.64,183.83,179.23,3.93,4.94,4.43
Ladakh,2024-05-01,2024,5,173.54,180.63,177.09,2.94,2.76,2.85
Ladakh,2024-06-01,2024,6,178.16,183.9,181.03,5.34,4.26,4.8
Ladakh,2024-07-01,2024,7,178.11,183.69,180.9,4.97,3.78,4.37
Ladakh,2024-08-01,2024,8,178.94,184.62,181.78,5.12,3.95,4.53
Ladakh,2024-09-01,2024,9,177.68,183.77,180.73,4.04,3.12,3.58
Ladakh,2024-10-01,2024,10,180.48,186.36,183.42,5.34,4.22,4.78
Ladakh,2024-11-01,2024,11,181.86,190.67,186.27,5.8,6.27,6.04
Ladakh,2024-12-01,2024,12,178.74,191.81,185.28,3.66,6.54,5.1
Ladakh,2025-01-01,2025,1,181.48,187.16,184.32,4.91,3.61,4.26
Ladakh,2025-02-01,2025,2,176.96,190.02,183.49,1.97,4.84,3.4
Ladakh,2025-03-01,2025,3,181.84,189.82,185.83,4.45,4.38,4.42
Ladakh,2025-04-01,2025,4,181.2,189.74,185.47,3.75,3.99,3.87
Ladakh,2025-05-01,2025,5,182.29,192.34,187.31,4.05,5.07,4.56
Ladakh,2025-06-01,2025,6,185.06,192.76,188.91,5.3,4.95,5.13
Ladakh,2025-07-01,2025,7,183.71,192.89,188.3,4.2,4.67,4.44
Ladakh,2025-08-01,2025,8,185.25,191.54,188.39,4.75,3.6,4.17
Ladakh,2025-09-01,2025,9,184.98,192.24,188.61,4.27,3.64,3.96
Ladakh,2025-10-01,2025,10,181.99,192.83,187.41,2.27,3.62,2.94
Ladakh,2025-11-01,2025,11,182.51,197.62,190.07,2.24,5.85,4.05
Ladakh,2025-12-01,2025,12,185.36,196.6,190.98,3.52,4.96,4.24
Ladakh,2026-01-01,2026,1,184.95,193.13,189.04,2.98,2.78,2.88
Lakshadweep,2020-01-01,2020,1,147.81,152.35,150.08,3.95,4.87,4.41
Lakshadweep,2020-02-01,2020,2,147.11,153.28,150.2,6.98,5.77,6.37
Lakshadweep,2020-03-01,2020,3,143.04,147.99,145.52,4.47,4.81,4.64
Lakshadweep,2020-04-01,2020,4,145.67,147.14,146.41,5.16,3.12,4.14
Lakshadweep,2020-05-01,2020,5,146.28,147.92,147.1,4.52,5.23,4.87
Lakshadweep,2020-06-01,2020,6,147.63,148.99,148.31,5.5,6.05,5.78
Lakshadweep,2020-07-01,2020,7,151.8,155.72,153.76,6.49,5.39,5.94
Lakshadweep,2020-08-01,2020,8,153.06,156.12,154.59,6.73,4.32,5.53
Lakshadweep,2020-09-01,2020,9,151.95,156.28,154.11,3.41,3.64,3.52
Lakshadweep,2020-10-01,2020,10,150.12,158.19,154.16,6.22,6.46,6.34
Lakshadweep,2020-11-01,2020,11,155.39,164.59,159.99,3.36,4.74,4.05
Lakshadweep,2020-12-01,2020,12,155.54,165.65,160.6,6.33,5.38,5.86
Lakshadweep,2021-01-01,2021,1,155.47,161.5,158.48,4.95,5.46,5.2
Lakshadweep,2021-02-01,2021,2,152.32,158.21,155.27,2.58,3.06,2.82
Lakshadweep,2021-03-01,2021,3,153.5,157.54,155.52,3.14,2.36,2.75
Lakshadweep,2021-04-01,2021,4,152.03,157.9,154.96,1.91,2.34,2.12
Lakshadweep,2021-05-01,2021,5,151.43,158.73,155.08,1.27,2.62,1.94
Lakshadweep,2021-06-01,2021,6,156.51,159.8,158.16,4.42,3.06,3.74
Lakshadweep,2021-07-01,2021,7,156.54,159.62,158.08,4.2,2.69,3.45
Lakshadweep,2021-08-01,2021,8,157.45,160.47,158.96,4.56,2.98,3.77
Lakshadweep,2021-09-01,2021,9,154.42,161.82,158.12,2.31,3.59,2.95
Lakshadweep,2021-10-01,2021,10,154.71,163.04,158.87,2.27,4.11,3.19
Lakshadweep,2021-11-01,2021,11,158.43,164.99,161.71,4.49,5.1,4.79
Lakshadweep,2021-12-01,2021,12,156.59,165.91,161.25,3.04,5.43,4.23
Lakshadweep,2022-01-01,2022,1,157.19,162.71,159.95,3.19,3.15,3.17
Lakshadweep,2022-02-01,2022,2,157.39,162.62,160.01,3.08,2.84,2.96
Lakshadweep,2022-03-01,2022,3,164.33,171.17,167.75,7.39,7.98,7.69
Lakshadweep,2022-04-01,2022,4,163.78,171.39,167.58,6.78,7.86,7.32
Lakshadweep,2022-05-01,2022,5,163.71,171.39,167.55,6.49,7.6,7.04
Lakshadweep,2022-06-01,2022,6,169.28,173.23,171.25,9.87,8.49,9.18
Lakshadweep,2022-07-01,2022,7,167.85,170.67,169.26,8.7,6.63,7.66
Lakshadweep,2022-08-01,2022,8,168.41,173.36,170.89,8.81,8.06,8.43
Lakshadweep,2022-09-01,2022,9,162.71,174.26,168.49,4.89,8.36,6.62
Lakshadweep,2022-10-01,2022,10,168.93,174.81,171.87,8.66,8.44,8.55
Lakshadweep,2022-11-01,2022,11,167.26,179.21,173.24,7.34,10.9,9.12
Lakshadweep,2022-12-01,2022,12,166.0,177.7,171.85,6.29,9.71,8.0
Lakshadweep,2023-01-01,2023,1,168.12,175.14,171.63,7.41,7.87,7.64
Lakshadweep,2023-02-01,2023,2,168.88,174.34,171.61,7.65,7.13,7.39
Lakshadweep,2023-03-01,2023,3,168.57,176.12,172.34,7.22,7.96,7.59
Lakshadweep,2023-04-01,2023,4,168.09,177.24,172.66,6.67,8.39,7.53
Lakshadweep,2023-05-01,2023,5,169.29,178.46,173.88,7.2,8.89,8.04
Lakshadweep,2023-06-01,2023,6,169.75,176.3,173.02,7.25,7.31,7.28
Lakshadweep,2023-07-01,2023,7,164.31,167.91,166.11,3.58,1.97,2.78
Lakshadweep,2023-08-01,2023,8,163.87,168.79,166.33,3.08,2.26,2.67
Lakshadweep,2023-09-01,2023,9,163.86,169.87,166.86,2.85,2.68,2.76
Lakshadweep,2023-10-01,2023,10,165.09,170.41,167.75,3.39,2.77,3.08
Lakshadweep,2023-11-01,2023,11,166.45,171.86,169.15,4.02,3.4,3.71
Lakshadweep,2023-12-01,2023,12,165.06,175.02,170.04,2.93,5.06,3.99
Lakshadweep,2024-01-01,2024,1,165.4,172.43,168.91,2.91,3.27,3.09
Lakshadweep,2024-02-01,2024,2,166.38,171.88,169.13,3.3,2.7,3.0
Lakshadweep,2024-03-01,2024,3,163.48,171.34,167.41,1.28,2.14,1.71
Lakshadweep,2024-04-01,2024,4,166.28,172.65,169.46,2.79,2.69,2.74
Lakshadweep,2024-05-01,2024,5,167.05,173.41,170.23,3.04,2.9,2.97
Lakshadweep,2024-06-01,2024,6,167.85,173.65,170.75,3.32,2.81,3.07
Lakshadweep,2024-07-01,2024,7,167.84,172.22,170.03,3.09,1.74,2.41
Lakshadweep,2024-08-01,2024,8,170.67,174.45,172.56,4.6,2.82,3.71
Lakshadweep,2024-09-01,2024,9,166.62,177.31,171.96,1.9,4.27,3.08
Lakshadweep,2024-10-01,2024,10,168.5,175.76,172.13,2.83,3.12,2.98
Lakshadweep,2024-11-01,2024,11,167.75,179.45,173.6,2.16,5.05,3.6
Lakshadweep,2024-12-01,2024,12,168.8,178.19,173.5,2.58,4.08,3.33
Lakshadweep,2025-01-01,2025,1,171.21,177.07,174.14,3.82,3.2,3.51
Lakshadweep,2025-02-01,2025,2,171.01,176.3,173.65,3.48,2.52,3.0
Lakshadweep,2025-03-01,2025,3,171.67,176.76,174.22,3.66,2.56,3.11
Lakshadweep,2025-04-01,2025,4,172.07,177.46,174.77,3.68,2.73,3.21
Lakshadweep,2025-05-01,2025,5,170.06,178.35,174.2,2.26,3.02,2.64
Lakshadweep,2025-06-01,2025,6,171.81,177.6,174.7,3.09,2.36,2.72
Lakshadweep,2025-07-01,2025,7,174.71,177.56,176.14,4.61,2.11,3.36
Lakshadweep,2025-08-01,2025,8,173.19,180.18,176.69,3.49,3.39,3.44
Lakshadweep,2025-09-01,2025,9,172.79,180.42,176.6,3.03,3.3,3.16
Lakshadweep,2025-10-01,2025,10,174.07,177.22,175.65,3.58,1.24,2.41
Lakshadweep,2025-11-01,2025,11,172.27,182.26,177.27,2.3,3.89,3.1
Lakshadweep,2025-12-01,2025,12,173.83,183.65,178.74,3.01,4.45,3.73
Lakshadweep,2026-01-01,2026,1,172.04,180.29,176.16,1.74,2.32,2.03
Puducherry,2020-01-01,2020,1,147.78,152.03,149.9,4.04,5.08,4.56
Puducherry,2020-02-01,2020,2,149.34,154.76,152.05,5.07,6.43,5.75
Puducherry,2020-03-01,2020,3,145.01,147.8,146.4,6.58,3.01,4.79
Puducherry,2020-04-01,2020,4,145.52,147.79,146.65,4.49,6.3,5.39
Puducherry,2020-05-01,2020,5,147.08,149.96,148.52,5.08,4.35,4.72
Puducherry,2020-06-01,2020,6,148.77,150.05,149.41,3.96,3.16,3.56
Puducherry,2020-07-01,2020,7,154.58,157.04,155.81,3.95,3.61,3.78
Puducherry,2020-08-01,2020,8,153.94,157.56,155.75,6.9,3.54,5.22
Puducherry,2020-09-01,2020,9,152.73,158.19,155.46,6.71,4.2,5.45
Puducherry,2020-10-01,2020,10,153.42,157.99,155.71,5.05,4.36,4.7
Puducherry,2020-11-01,2020,11,156.16,166.97,161.57,3.55,4.36,3.96
Puducherry,2020-12-01,2020,12,156.9,168.09,162.49,4.8,3.06,3.93
Puducherry,2021-01-01,2021,1,157.69,165.46,161.57,6.36,7.96,7.16
Puducherry,2021-02-01,2021,2,156.99,161.19,159.09,5.49,4.76,5.13
Puducherry,2021-03-01,2021,3,157.44,161.35,159.39,5.4,4.44,4.92
Puducherry,2021-04-01,2021,4,158.08,162.63,160.35,5.44,4.85,5.15
Puducherry,2021-05-01,2021,5,157.28,163.47,160.38,4.52,4.99,4.75
Puducherry,2021-06-01,2021,6,160.09,164.06,162.08,5.99,4.95,5.47
Puducherry,2021-07-01,2021,7,159.66,164.75,162.2,5.32,4.98,5.15
Puducherry,2021-08-01,2021,8,161.64,164.87,163.25,6.23,4.65,5.44
Puducherry,2021-09-01,2021,9,159.37,165.01,162.19,4.36,4.33,4.35
Puducherry,2021-10-01,2021,10,159.77,166.55,163.16,4.25,4.9,4.57
Puducherry,2021-11-01,2021,11,160.4,170.77,165.58,4.27,7.15,5.71
